market;date;type;isin;description;issuer;issue_date;expiration_date;currency;last_price;last_price_date;nominal_price
SDC;08/11/2019 17:30:00;BONOS;ES0313679A49;BS  BANKINTER-108 VBLE 08/2022;BANKINTER;21/08/2017;09/08/2022;EUR;102,9700;29/10/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M60;BS  BANKINTER-109 VBLE 08/2020;BANKINTER;11/10/2019;11/08/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679J73;BS  BANKINTER-11 VBLE 03/2022;BANKINTER;01/03/2019;09/03/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M86;BS  BANKINTER-110 VBLE 07/2020;BANKINTER;11/10/2019;13/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679A23;BS  BANKINTER-111 VBLE 06/2020;BANKINTER;16/06/2017;24/06/2020;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M94;BS  BANKINTER-111 VBLE 07/2020;BANKINTER;11/10/2019;13/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H67;BS  BANKINTER-113 VBLE 11/2023;BANKINTER;22/11/2018;14/11/2023;EUR;100,9800;23/09/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H75;BS  BANKINTER-114 VBLE 12/2023;BANKINTER;27/12/2018;15/12/2023;EUR;101,2600;31/10/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679N02;BS  BANKINTER-115 VBLE 08/2020;BANKINTER;25/10/2019;05/08/2020;USD;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679A64;BS  BANKINTER-116 VBLE 07/2020;BANKINTER;14/07/2017;22/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679J81;BS  BANKINTER-12 VBLE 02/2022;BANKINTER;08/02/2019;16/02/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I09;BS  BANKINTER-120 VBLE 09/2020;BANKINTER;21/09/2018;30/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679A80;BS  BANKINTER-121 VBLE 10/2022;BANKINTER;31/10/2017;28/10/2022;EUR;94,2300;06/11/2019;250,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679A98;BS  BANKINTER-122 VBLE 12/2022;BANKINTER;27/12/2017;23/12/2022;EUR;98,2000;28/10/2019;250,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I17;BS  BANKINTER-123 VBLE 11/2021;BANKINTER;19/11/2018;26/11/2021;EUR;103,9800;29/10/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I25;BS  BANKINTER-124 VBLE 11/2021;BANKINTER;02/11/2018;10/11/2021;USD;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B06;BS  BANKINTER-126 VBLE 07/2020;BANKINTER;18/07/2017;29/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B14;BS  BANKINTER-127 VBLE 08/2020;BANKINTER;18/08/2017;26/08/2020;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D53;BS  BANKINTER-13 VBLE 01/2021;BANKINTER;02/02/2018;15/01/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I41;BS  BANKINTER-130 VBLE 10/2021;BANKINTER;19/10/2018;27/10/2021;EUR;;;15.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B22;BS  BANKINTER-131 VBLE 09/2020;BANKINTER;15/09/2017;23/09/2020;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B48;BS  BANKINTER-133 VBLE 08/2020;BANKINTER;11/08/2017;19/08/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B63;BS  BANKINTER-134 VBLE 09/2020;BANKINTER;25/08/2017;02/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I58;BS  BANKINTER-137 VBLE 12/2021;BANKINTER;23/11/2018;01/12/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D79;BS  BANKINTER-14 VBLE 02/2021;BANKINTER;02/02/2018;10/02/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I66;BS  BANKINTER-140 VBLE 01/2022;BANKINTER;28/12/2018;05/01/2022;USD;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679B71;BS  BANKINTER-141 VBLE 11/2020;BANKINTER;26/10/2017;04/11/2020;EUR;91,4900;04/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679J08;BS  BANKINTER-144 VBLE 06/2020;BANKINTER;14/12/2018;15/06/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C05;BS  BANKINTER-147 VBLE 10/2020;BANKINTER;29/09/2017;07/10/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C13;BS  BANKINTER-149 VBLE 12/2020;BANKINTER;11/12/2017;18/12/2020;EUR;89,3400;27/09/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D61;BS  BANKINTER-15 VBLE 03/2021;BANKINTER;23/02/2018;03/03/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C39;BS  BANKINTER-158 VBLE 11/2020;BANKINTER;27/10/2017;04/11/2020;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C62;BS  BANKINTER-170 VBLE 11/2019;BANKINTER;17/11/2017;27/11/2019;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679J99;BS  BANKINTER-18 VBLE 04/2022;BANKINTER;29/03/2019;06/04/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C88;BS  BANKINTER-180 VBLE 01/2021;BANKINTER;29/12/2017;07/01/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679C96;BS  BANKINTER-183 VBLE 01/2021;BANKINTER;29/12/2017;07/01/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D04;BS  BANKINTER-185 VBLE 01/2021;BANKINTER;29/12/2017;07/01/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E03;BS  BANKINTER-19 VBLE 02/2021;BANKINTER;02/02/2018;10/02/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D38;BS  BANKINTER-2 VBLE 03/2023;BANKINTER;29/03/2018;29/03/2023;EUR;104,4700;04/11/2019;400,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679I74;BS  BANKINTER-2 VBLE 04/2024;BANKINTER;12/04/2019;10/04/2024;EUR;100,6400;06/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K05;BS  BANKINTER-20 VBLE 03/2022;BANKINTER;08/03/2019;16/03/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E29;BS  BANKINTER-25 VBLE 02/2020;BANKINTER;23/02/2018;17/02/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136798Q7;BS  BANKINTER-26 VBLE 04/2022;BANKINTER;13/04/2017;01/04/2022;EUR;105,4700;29/10/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E37;BS  BANKINTER-28 VBLE 03/2021;BANKINTER;23/02/2018;03/03/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K39;BS  BANKINTER-28 VBLE 04/2022;BANKINTER;12/04/2019;22/04/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K47;BS  BANKINTER-30 VBLE 03/2022;BANKINTER;22/03/2019;30/03/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E78;BS  BANKINTER-35 VBLE 03/2023;BANKINTER;29/03/2018;29/03/2023;EUR;;;20.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E52;BS  BANKINTER-36 VBLE 03/2021;BANKINTER;09/03/2018;17/03/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K54;BS  BANKINTER-36 VBLE 05/2021;BANKINTER;26/04/2019;05/05/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F02;BS  BANKINTER-42 VBLE 05/2023;BANKINTER;18/05/2018;17/05/2023;EUR;91,9700;15/10/2019;300,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F36;BS  BANKINTER-43 VBLE 06/2023;BANKINTER;29/06/2018;28/06/2023;EUR;101,5800;07/11/2019;300,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K62;BS  BANKINTER-44 VBLE 05/2020;BANKINTER;10/05/2019;20/05/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679E94;BS  BANKINTER-46 VBLE 03/2021;BANKINTER;23/03/2018;31/03/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679K88;BS  BANKINTER-46 VBLE 06/2024;BANKINTER;07/06/2019;07/06/2024;USD;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799G6;BS  BANKINTER-50 VBLE 05/2022;BANKINTER;26/05/2017;23/05/2022;EUR;101,7300;07/11/2019;2.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L04;BS  BANKINTER-50 VBLE 06/2022;BANKINTER;21/06/2019;29/06/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F10;BS  BANKINTER-51 VBLE 04/2021;BANKINTER;06/04/2018;14/04/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L12;BS  BANKINTER-53 VBLE 06/2022;BANKINTER;31/05/2019;08/06/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799C5;BS  BANKINTER-54 VBLE 03/2020;BANKINTER;17/03/2017;25/03/2020;EUR;;;20.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F44;BS  BANKINTER-54 VBLE 06/2021;BANKINTER;06/06/2018;16/06/2021;EUR;106,5800;06/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L20;BS  BANKINTER-55 VBLE 06/2020;BANKINTER;07/06/2019;17/06/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L38;BS  BANKINTER-56 VBLE 06/2021;BANKINTER;07/06/2019;16/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799H4;BS  BANKINTER-59 VBLE 04/2020;BANKINTER;24/03/2017;01/04/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F51;BS  BANKINTER-59 VBLE 05/2021;BANKINTER;11/05/2018;19/05/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F69;BS  BANKINTER-61 VBLE 05/2021;BANKINTER;18/05/2018;26/05/2021;EUR;;;20.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F85;BS  BANKINTER-65 VBLE 06/2021;BANKINTER;25/05/2018;02/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679F77;BS  BANKINTER-67 VBLE 06/2021;BANKINTER;15/06/2018;23/06/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G01;BS  BANKINTER-69 VBLE 06/2021;BANKINTER;25/05/2018;02/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679J40;BS  BANKINTER-7 VBLE 03/2022;BANKINTER;22/02/2019;02/03/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G19;BS  BANKINTER-71 VBLE 06/2020;BANKINTER;25/05/2018;03/06/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G27;BS  BANKINTER-72 VBLE 06/2021;BANKINTER;01/06/2018;09/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G35;BS  BANKINTER-74 VBLE 06/2021;BANKINTER;08/06/2018;16/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L53;BS  BANKINTER-74 VBLE 07/2024;BANKINTER;01/08/2019;15/07/2024;EUR;99,2500;06/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G68;BS  BANKINTER-85 VBLE 06/2023;BANKINTER;15/06/2018;15/06/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L61;BS  BANKINTER-85 VBLE 09/2022;BANKINTER;16/08/2019;06/09/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L79;BS  BANKINTER-86 VBLE 09/2022;BANKINTER;16/08/2019;06/09/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G76;BS  BANKINTER-87 VBLE 08/2023;BANKINTER;31/08/2018;29/08/2023;EUR;104,3800;08/11/2019;400,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L87;BS  BANKINTER-88 VBLE 09/2022;BANKINTER;30/08/2019;07/09/2022;USD;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679G84;BS  BANKINTER-88 VBLE 10/2023;BANKINTER;04/10/2018;02/10/2023;EUR;104,0600;07/11/2019;400,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679D46;BS  BANKINTER-9 VBLE 01/2020;BANKINTER;09/01/2018;16/01/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799T9;BS  BANKINTER-90 VBLE 05/2020;BANKINTER;17/05/2017;27/05/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679L95;BS  BANKINTER-90 VBLE 09/2022;BANKINTER;30/08/2019;07/09/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H00;BS  BANKINTER-91 VBLE 07/2021;BANKINTER;06/07/2018;14/07/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M03;BS  BANKINTER-91 VBLE 09/2020;BANKINTER;30/08/2019;09/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M11;BS  BANKINTER-92 VBLE 09/2020;BANKINTER;30/08/2019;09/09/2020;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H18;BS  BANKINTER-93 VBLE 07/2021;BANKINTER;06/07/2018;14/07/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M29;BS  BANKINTER-93 VBLE 11/2024;BANKINTER;07/11/2019;04/11/2024;EUR;;;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799U7;BS  BANKINTER-94 VBLE 05/2020;BANKINTER;19/05/2017;27/05/2020;EUR;;;20.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679M37;BS  BANKINTER-95 VBLE 10/2022;BANKINTER;04/10/2019;12/10/2022;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799W3;BS  BANKINTER-96 VBLE 05/2020;BANKINTER;19/05/2017;27/05/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H26;BS  BANKINTER-96 VBLE 08/2021;BANKINTER;10/08/2018;18/08/2021;EUR;;;50.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0313679H34;BS  BANKINTER-97 VBLE 07/2021;BANKINTER;20/07/2018;28/07/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES03136799X1;BS  BANKINTER-98 VBLE 06/2020;BANKINTER;06/06/2017;17/06/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067763;BS  BBVA GLOBAL-101 VBLE 07/2020;BBVA GLOBAL;08/06/2017;10/07/2020;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067797;BS  BBVA GLOBAL-103 VBLE 06/2022;BBVA GLOBAL;09/06/2017;09/06/2022;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067839;BS  BBVA GLOBAL-114 VBLE 08/2022;BBVA GLOBAL;10/08/2017;10/08/2022;EUR;100,0000;11/08/2017;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067847;BS  BBVA GLOBAL-116 VBLE 06/2022;BBVA GLOBAL;18/08/2017;09/06/2022;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067854;BS  BBVA GLOBAL-118 VBLE 11/2020;BBVA GLOBAL;02/11/2017;02/11/2020;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067862;BS  BBVA GLOBAL-119 VBLE 01/2023;BBVA GLOBAL;09/01/2018;09/01/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067888;BS  BBVA GLOBAL-123 VBLE 12/2020;BBVA GLOBAL;28/12/2017;28/12/2020;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067896;BS  BBVA GLOBAL-124 VBLE 11/2022;BBVA GLOBAL;17/11/2017;17/11/2022;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067920;BS  BBVA GLOBAL-127 VBLE 12/2020;BBVA GLOBAL;30/11/2017;30/12/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067946;BS  BBVA GLOBAL-129 VBLE 12/2020;BBVA GLOBAL;11/12/2017;18/12/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067110;BS  BBVA GLOBAL-13 VBLE 12/2020;BBVA GLOBAL;18/12/2015;18/12/2020;EUR;98,1124;28/06/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067953;BS  BBVA GLOBAL-132 VBLE 01/2023;BBVA GLOBAL;05/01/2018;05/01/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067979;BS  BBVA GLOBAL-134 VBLE 02/2021;BBVA GLOBAL;15/02/2018;15/02/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067987;BS  BBVA GLOBAL-136 4,00 02/2020;BBVA GLOBAL;26/02/2018;26/02/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A03;BS  BBVA GLOBAL-139 VBLE 05/2021;BBVA GLOBAL;27/07/2018;31/05/2021;EUR;;;1.000.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A29;BS  BBVA GLOBAL-141 VBLE 06/2023;BBVA GLOBAL;27/06/2018;26/06/2023;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A37;BS  BBVA GLOBAL-142 VBLE 07/2023;BBVA GLOBAL;20/07/2018;20/07/2023;EUR;;;10.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A45;BS  BBVA GLOBAL-143 VBLE 07/2021;BBVA GLOBAL;26/07/2018;26/07/2021;EUR;;;10.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A60;BS  BBVA GLOBAL-145 VBLE 02/2020;BBVA GLOBAL;07/08/2018;06/02/2020;EUR;;;1.000.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A78;BS  BBVA GLOBAL-146 VBLE 02/2020;BBVA GLOBAL;07/08/2018;06/02/2020;EUR;;;1.500.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067A94;BS  BBVA GLOBAL-148 4,000 09/2020;BBVA GLOBAL;21/09/2018;21/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B02;BS  BBVA GLOBAL-149 4,250 09/2020;BBVA GLOBAL;25/09/2018;25/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B10;BS  BBVA GLOBAL-150 4,250 10/2020;BBVA GLOBAL;05/10/2018;05/10/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B28;BS  BBVA GLOBAL-151 VBLE 12/2023;BBVA GLOBAL;20/12/2018;20/12/2023;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B36;BS  BBVA GLOBAL-155 VBLE 02/2024;BBVA GLOBAL;01/02/2019;01/02/2024;EUR;;;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B69;BS  BBVA GLOBAL-160 VBLE 05/2024;BBVA GLOBAL;20/05/2019;20/05/2024;EUR;;;10.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B77;BS  BBVA GLOBAL-163 0,043 07/2020;BBVA GLOBAL;08/07/2019;08/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B85;BS  BBVA GLOBAL-164 VBLE 07/2024;BBVA GLOBAL;19/07/2019;19/07/2024;EUR;;;10.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067B93;BS  BBVA GLOBAL-165 VBLE 07/2024;BBVA GLOBAL;19/07/2019;19/07/2024;EUR;;;10.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067C01;BS  BBVA GLOBAL-166 VBLE 09/2020;BBVA GLOBAL;20/09/2019;21/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067C19;BS  BBVA GLOBAL-167 VBLE 09/2020;BBVA GLOBAL;20/09/2019;21/09/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067C27;BS  BBVA GLOBAL-168 VBLE 10/2024;BBVA GLOBAL;31/10/2019;31/10/2024;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067375;BS  BBVA GLOBAL-49 2,000 06/2021;BBVA GLOBAL;22/06/2016;20/06/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067433;BS  BBVA GLOBAL-57 1,540 10/2021;BBVA GLOBAL;18/10/2016;18/10/2021;EUR;100,0500;19/10/2016;1.000.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067045;BS  BBVA GLOBAL-6 VBLE 06/2020;BBVA GLOBAL;02/06/2015;02/06/2020;EUR;100,0000;03/06/2015;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067060;BS  BBVA GLOBAL-8 VBLE 07/2020;BBVA GLOBAL;31/07/2015;30/07/2020;EUR;89,2629;28/06/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067730;BS  BBVA GLOBAL-95 VBLE 05/2020;BBVA GLOBAL;15/05/2017;15/05/2020;EUR;100,0000;16/05/2017;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305067748;BS  BBVA GLOBAL-98 VBLE 07/2020;BBVA GLOBAL;13/07/2017;13/07/2020;EUR;100,0000;14/07/2017;25.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0315306011;BS  C.RURAL NAVA-II VBLE 06/2022;C.RURAL NAVA;21/06/2017;21/06/2022;EUR;100,4000;04/07/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305368013;BS  CAIXABANK NOT-2 VBLE 03/2024;CAIXABANK NOT;01/03/2019;01/03/2024;EUR;102,5016;08/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0305368005;BS  CAIXABANK NOT-I VBLE 07/2023;CAIXABANK NOT;27/07/2018;27/07/2023;EUR;99,7529;06/11/2019;1.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609694;BS  CAIXABANK-1 VBLE 02/2020;CAIXABANK;16/02/2015;17/02/2020;EUR;102,2150;11/05/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609637;BS  CAIXABANK-1 VBLE 12/2019;CAIXABANK;05/12/2014;05/12/2019;EUR;106,6981;08/06/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609801;BS  CAIXABANK-I VBLE 01/2020;CAIXABANK;10/07/2017;10/01/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609835;BS  CAIXABANK-I VBLE 01/2023;CAIXABANK;23/01/2018;23/01/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609769;BS  CAIXABANK-I VBLE 02/2020;CAIXABANK;05/02/2016;05/02/2020;EUR;103,8911;07/09/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609710;BS  CAIXABANK-I VBLE 04/2020;CAIXABANK;01/04/2015;01/04/2020;EUR;98,0661;08/06/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609892;BS  CAIXABANK-I VBLE 04/2023;CAIXABANK;26/10/2018;26/04/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609843;BS  CAIXABANK-I VBLE 05/2020;CAIXABANK;16/05/2018;18/05/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609728;BS  CAIXABANK-I VBLE 05/2020;CAIXABANK;19/05/2015;19/05/2020;EUR;96,5351;10/08/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609736;BS  CAIXABANK-I VBLE 06/2020;CAIXABANK;19/06/2015;19/06/2020;EUR;100,6814;08/06/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609975;BS  CAIXABANK-I VBLE 06/2022;CAIXABANK;13/06/2019;13/06/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609850;BS  CAIXABANK-I VBLE 07/2020;CAIXABANK;10/07/2018;10/07/2020;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609744;BS  CAIXABANK-I VBLE 07/2020;CAIXABANK;31/07/2015;31/07/2020;EUR;96,8624;06/07/2017;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609827;BS  CAIXABANK-I VBLE 12/2022;CAIXABANK;01/12/2017;01/12/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609926;BS  CAIXABANK-I VBLE 12/2023;CAIXABANK;19/12/2018;19/12/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609967;BS  CAIXABANK-II VBLE 04/2022;CAIXABANK;08/04/2019;08/04/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609934;BS  CAIXABANK-II VBLE 12/2023;CAIXABANK;19/12/2018;19/12/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609942;BS  CAIXABANK-III VBLE 02/2024;CAIXABANK;22/02/2019;22/02/2024;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609876;BS  CAIXABANK-III VBLE 08/2022;CAIXABANK;31/07/2018;01/08/2022;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609918;BS  CAIXABANK-III VBLE 10/2023;CAIXABANK;19/10/2018;19/10/2023;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609884;BS  CAIXABANK-IV VBLE 08/2021;CAIXABANK;31/07/2018;02/08/2021;EUR;;;100.000,00
SDC;08/11/2019 17:30:00;BONOS;ES0340609959;BS  CAIXABANK-IV VBLE 08/2022;CAIXABANK;22/02/2019;22/08/2022;EUR;;;100.000,00
